Pulse_time,I_e,Tau_Syn_Ex,Result
600,0,93.5,0.0
600,0,97.25,0.0
600,1,71.0,0.0
600,1,74.75,0.0
600,1,78.5,0.0
600,1,82.25,0.0
600,1,86.0,0.0
600,1,89.75,0.0
600,1,93.5,0.0
600,1,97.25,0.0
600,2,71.0,0.0
600,2,74.75,0.0
600,2,78.5,0.0
600,2,82.25,0.0
600,2,86.0,0.0
600,2,89.75,0.0
600,2,93.5,0.0
600,2,97.25,0.0
600,3,71.0,0.0
600,3,74.75,-0.6407902614248653
600,3,78.5,0.0
600,3,82.25,-0.6653901922147452
600,3,86.0,0.0
600,3,89.75,-0.6663453696151851
600,3,93.5,0.0
600,3,97.25,-0.8003327787021629
600,4,71.0,0.0
600,4,74.75,-0.6458505489316492
600,4,78.5,0.0
600,4,82.25,-0.6735937329996736
600,4,86.0,0.0
600,4,89.75,-0.6738303192838764
600,4,93.5,0.0
600,4,97.25,-0.8030850016409583
600,5,71.0,0.0
600,5,74.75,-0.6482451340576878
600,5,78.5,0.0
600,5,82.25,-0.677765843179377
600,5,86.0,0.0
600,5,89.75,-0.677615789662213
600,5,93.5,0.0
600,5,97.25,-0.8048082240801587
600,6,71.0,0.0
600,6,74.75,-0.6499144235257507
600,6,78.5,0.0
600,6,82.25,-0.6808510638297872
600,6,86.0,0.0
600,6,89.75,-0.6803409696323921
600,6,93.5,0.0
600,6,97.25,-0.8062453579617012
600,7,71.0,0.0
600,7,74.75,-0.6515139781615427
600,7,78.5,0.0
600,7,82.25,-0.6832993173340839
600,7,86.0,0.0
600,7,89.75,-0.682394043123831
600,7,93.5,0.0
600,7,97.25,-0.8073774438986805
600,8,71.0,0.0
600,8,74.75,-0.6533528482840966
600,8,78.5,0.0
600,8,82.25,-0.6854576591060008
600,8,86.0,0.0
600,8,89.75,-0.6842769943169859
600,8,93.5,0.0
600,8,97.25,-0.8084230020115585
600,9,71.0,0.0
600,9,74.75,-0.6549608955681644
600,9,78.5,0.0
600,9,82.25,-0.6872067563340631
600,9,86.0,0.0
600,9,89.75,-0.6858858020382521
600,9,93.5,0.0
600,9,97.25,-0.8093119338948037
610,0,71.0,0.0
610,0,74.75,0.0
610,0,78.5,0.0
610,0,82.25,0.0
610,0,86.0,0.0
610,0,89.75,0.0
610,0,93.5,0.0
610,0,97.25,0.0
610,1,71.0,0.0
610,1,74.75,0.0
610,1,78.5,0.0
610,1,82.25,0.0
610,1,86.0,0.0
610,1,89.75,0.0
610,1,93.5,0.0
610,1,97.25,0.0
610,2,71.0,0.0
610,2,74.75,0.0
610,2,78.5,0.0
610,2,82.25,0.0
610,2,86.0,0.0
610,2,89.75,0.0
610,2,93.5,0.0
610,2,97.25,0.0
610,3,71.0,0.0
610,3,74.75,-0.6448303078137332
610,3,78.5,0.0
610,3,82.25,-0.6729413474816484
610,3,86.0,0.0
610,3,89.75,-0.6730007629982196
610,3,93.5,0.0
610,3,97.25,-0.8027029693203117
610,4,71.0,0.0
610,4,74.75,-0.648972268809236
610,4,78.5,0.0
610,4,82.25,-0.6798861817535123
610,4,86.0,0.0
610,4,89.75,-0.6789612613255332
610,4,93.5,0.0
610,4,97.25,-0.8054790079429405
610,5,71.0,0.0
610,5,74.75,-0.6514194972694527
610,5,78.5,0.0
610,5,82.25,-0.6835109188732988
610,5,86.0,0.0
610,5,89.75,-0.6819787985865724
610,5,93.5,0.0
610,5,97.25,-0.8071483671895089
610,6,71.0,0.0
610,6,74.75,-0.6535263319987681
610,6,78.5,0.0
610,6,82.25,-0.6859953945991207
610,6,86.0,0.0
610,6,89.75,-0.6843212907751666
610,6,93.5,0.0
610,6,97.25,-0.8084352351457489
610,7,71.0,0.0
610,7,74.75,-0.6554100620261888
610,7,78.5,0.0
610,7,82.25,-0.6878793133344894
610,7,86.0,0.0
610,7,89.75,-0.6862799776910207
610,7,93.5,0.0
610,7,97.25,-0.809535902482382
610,8,71.0,0.0
610,8,74.75,-0.6570906042825574
610,8,78.5,0.0
610,8,82.25,-0.6895802435070534
610,8,86.0,0.0
610,8,89.75,-0.6879442460386256
610,8,93.5,0.0
610,8,97.25,-0.8105043741906958
610,9,71.0,0.0
610,9,74.75,-0.6588453811455214
610,9,78.5,0.0
610,9,82.25,-0.6910401647785788
610,9,86.0,0.0
610,9,89.75,-0.6894409937888198
610,9,93.5,0.0
610,9,97.25,-0.811403784497391
620,0,71.0,0.0
620,0,74.75,0.0
620,0,78.5,0.0
620,0,82.25,0.0
620,0,86.0,0.0
620,0,89.75,0.0
620,0,93.5,0.0
620,0,97.25,0.0
620,1,71.0,0.0
620,1,74.75,0.0
620,1,78.5,0.0
620,1,82.25,0.0
620,1,86.0,0.0
620,1,89.75,0.0
620,1,93.5,0.0
620,1,97.25,0.0
620,2,71.0,0.0
620,2,74.75,0.0
620,2,78.5,0.0
620,2,82.25,0.0
620,2,86.0,0.0
620,2,89.75,0.0
620,2,93.5,0.0
620,2,97.25,0.0
620,3,71.0,0.0
620,3,74.75,-0.6489311905133406
620,3,78.5,0.0
620,3,82.25,-0.6796126873375814
620,3,86.0,0.0
620,3,89.75,-0.6788925360353931
620,3,93.5,0.0
620,3,97.25,-0.8054411621647913
620,4,71.0,0.0
620,4,74.75,-0.6527107852595022
620,4,78.5,0.0
620,4,82.25,-0.6851165068924497
620,4,86.0,0.0
620,4,89.75,-0.6834775269044102
620,4,93.5,0.0
620,4,97.25,-0.8079692750840134
620,5,71.0,0.0
620,5,74.75,-0.6553308823529411
620,5,78.5,0.0
620,5,82.25,-0.6878793133344894
620,5,86.0,0.0
620,5,89.75,-0.6861596401297206
620,5,93.5,0.0
620,5,97.25,-0.8094754223294806
620,6,71.0,0.0
620,6,74.75,-0.6573777980813157
620,6,78.5,0.0
620,6,82.25,-0.6899117971334069
620,6,86.0,0.0
620,6,89.75,-0.6882253091765684
620,6,93.5,0.0
